"dbp_uri","name","developer","publisher","release_date","homepage","mode","ign","metacritic"
"http://dbpedia.org/resource/Final_Fantasy_Fables:_Chocobo_Tales","Final Fantasy Fables: Chocobo Tales","http://dbpedia.org/resource/H.a.n.d.","http://dbpedia.org/resource/Square_Enix",1924-05-07,"http://www.square-enix.co.jp/chocobo/","http://dbpedia.org/resource/Nintendo_Wi-Fi_Connection",83.0,75
"http://dbpedia.org/resource/Excitebots:_Trick_Racing","Excitebots: Trick Racing","http://dbpedia.org/resource/Monster_Games","http://dbpedia.org/resource/Nintendo",1930-08-09,"http://www.excitebots.com/","http://dbpedia.org/resource/Online_game",84.0,77
"http://dbpedia.org/resource/CSI:_NY_(video_game)","CSI: NY (video game)","http://dbpedia.org/resource/Legacy_Interactive","http://dbpedia.org/resource/Ubisoft",2008-11-18,"http://csi.us.ubi.com/ny/","http://dbpedia.org/resource/Single-player_video_game",58.0,53
"http://dbpedia.org/resource/Punch-Out!!_(Wii)","Punch-Out!! (Wii)","http://dbpedia.org/resource/Next_Level_Games","http://dbpedia.org/resource/Nintendo",2009-05-18,"http://punchout.nintendo.com/","http://dbpedia.org/resource/Two-player",88.0,86
"http://dbpedia.org/resource/Hatoful_Boyfriend","Hatoful Boyfriend","http://dbpedia.org/resource/Mediatonic","http://dbpedia.org/resource/Devolver_Digital",2011-07-31,"http://clione.halfmoon.jp/hatoful-boyfriend/","http://dbpedia.org/resource/Single-player_video_game",80,68
"http://dbpedia.org/resource/The_Warriors_(video_game)","The Warriors (video game)","http://dbpedia.org/resource/Rockstar_Toronto","http://dbpedia.org/resource/Rockstar_Games",1921-10-05,"http://www.rockstargames.com/thewarriors","http://dbpedia.org/resource/Multiplayer_video_game",82.0,81
"http://dbpedia.org/resource/Battlefield_Hardline","Battlefield Hardline","http://dbpedia.org/resource/Visceral_Games","http://dbpedia.org/resource/Electronic_Arts",2015-03-17,"http://www.battlefield.com/hardline","http://dbpedia.org/resource/Multiplayer_video_game",80,73
"http://dbpedia.org/resource/Infected_(video_game)","Infected (video game)","http://dbpedia.org/resource/Planet_Moon_Studios","http://dbpedia.org/resource/Majesco_Entertainment",1929-09-05,"https://web.archive.org/web/20110201140925/http:/infected.com/","http://dbpedia.org/resource/Multiplayer_video_game",76.0,74
"http://dbpedia.org/resource/Mass_Effect_2","Mass Effect 2","http://dbpedia.org/resource/BioWare","http://dbpedia.org/resource/Electronic_Arts",2010-01-26,"http://masseffect.bioware.com/me2","http://dbpedia.org/resource/Single-player_video_game",95.0,94
"http://dbpedia.org/resource/Pinball_FX","Pinball FX","http://dbpedia.org/resource/Zen_Studios","http://dbpedia.org/resource/Microsoft_Game_Studios",2007-04-25,"http://www.pinballfx.com/","http://dbpedia.org/resource/Single_player",60,69
"http://dbpedia.org/resource/World_of_Warcraft:_Legion","World of Warcraft: Legion","http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/Blizzard_Entertainment",2016-08-30,"http://us.battle.net/wow/en/legion/","http://dbpedia.org/resource/Multiplayer_video_game",91.0,88
"http://dbpedia.org/resource/Dragon_Ball:_Origins_2","Dragon Ball: Origins 2","http://dbpedia.org/resource/Game_Republic","http://dbpedia.org/resource/Namco_Bandai",1922-06-10,"http://www.bandaigames.channel.or.jp/list/ds_dragonball_2/","http://dbpedia.org/resource/Single-player",75.0,70
"http://dbpedia.org/resource/IL-2_Sturmovik:_Birds_of_Prey","IL-2 Sturmovik: Birds of Prey","http://dbpedia.org/resource/Gaijin_Entertainment","http://dbpedia.org/resource/Xbox_360",1930-04-09,"http://www.airwargame.com","http://dbpedia.org/resource/Multiplayer_video_game",35.0,41
"http://dbpedia.org/resource/Pillars_of_Eternity:_The_White_March","Pillars of Eternity: The White March","http://dbpedia.org/resource/Obsidian_Entertainment","http://dbpedia.org/resource/Paradox_Interactive",2015-08-25,"http://eternity.obsidian.net/","http://dbpedia.org/resource/Single-player",68.0,76
"http://dbpedia.org/resource/Battlefield_Play4Free","Battlefield Play4Free","http://dbpedia.org/resource/EA_DICE","http://dbpedia.org/resource/Electronic_Arts",2010-11-30,"http://battlefield.play4free.com/en/","http://dbpedia.org/resource/Multiplayer_video_game",60,68
"http://dbpedia.org/resource/Double_Dragon_Neon","Double Dragon Neon","http://dbpedia.org/resource/WayForward_Technologies","http://dbpedia.org/resource/Majesco_Entertainment",2012-09-12,"http://www.arcsystemworks.jp/doubledragonneon/","http://dbpedia.org/resource/Cooperative_gameplay",30,66
"http://dbpedia.org/resource/Fire_Emblem:_The_Sacred_Stones","Fire Emblem: The Sacred Stones","http://dbpedia.org/resource/Intelligent_Systems","http://dbpedia.org/resource/Nintendo",2004-10-07,"http://web.archive.org/web/20050610014412/http:/www.fire-emblem.com/","http://dbpedia.org/resource/Multiplayer_game",85.0,85
"http://dbpedia.org/resource/New_Super_Luigi_U","New Super Luigi U","http://dbpedia.org/resource/Nintendo_EAD","http://dbpedia.org/resource/Nintendo",2013-06-19,"https://www.nintendo.com/games/detail/THRQ6jgUfJcmPl_iK0RSil7nJ4i5ZWn4","http://dbpedia.org/resource/Multiplayer_video_game",73.0,77
"http://dbpedia.org/resource/Space_Channel_5:_Part_2","Space Channel 5: Part 2","http://dbpedia.org/resource/United_Game_Artists","http://dbpedia.org/resource/Sega",2002-02-14,"http://ch5p2.sega.jp/index.html","http://dbpedia.org/resource/Single_player",74.0,79
"http://dbpedia.org/resource/The_Witcher_(video_game)","The Witcher (video game)","http://dbpedia.org/resource/CD_Projekt_RED","http://dbpedia.org/resource/Atari,_Inc._(Atari,_SA_subsidiary)",2007-10-26,"http://thewitcher.com/en/witcher1","http://dbpedia.org/resource/Single-player_video_game",85.0,81
"http://dbpedia.org/resource/Star_Fox_Zero","Star Fox Zero","http://dbpedia.org/resource/PlatinumGames","http://dbpedia.org/resource/Nintendo",2016-04-21,"http://starfoxzero.nintendo.com/","http://dbpedia.org/resource/Multiplayer_video_game",75.0,69
"http://dbpedia.org/resource/Final_Fantasy_Crystal_Chronicles:_My_Life_as_a_King","Final Fantasy Crystal Chronicles: My Life as a King","http://dbpedia.org/resource/Square_Enix","http://dbpedia.org/resource/Square_Enix",2012-05-08,"https://web.archive.org/web/20110401004908/http:/www.mlakgame.com/","http://dbpedia.org/resource/Single-player_video_game",75.0,80
"http://dbpedia.org/resource/SSX_(2012_video_game)","SSX (2012 video game)","http://dbpedia.org/resource/EA_Canada","http://dbpedia.org/resource/EA_Sports",2012-02-28,"http://www.ea.com/ssx","http://dbpedia.org/resource/Multiplayer_video_game",90,81
"http://dbpedia.org/resource/Animal_Crossing:_City_Folk","Animal Crossing: City Folk","http://dbpedia.org/resource/Nintendo_Entertainment_Analysis_&_Development","http://dbpedia.org/resource/Nintendo",2020-11-08,"http://www.animal-crossing.com/cityfolk/","http://dbpedia.org/resource/Multiplayer",75.0,73
"http://dbpedia.org/resource/Guitar_Hero_Smash_Hits","Guitar Hero Smash Hits","http://dbpedia.org/resource/Beenox","http://dbpedia.org/resource/Activision",2009-06-16,"http://www.guitarhero.com/","http://dbpedia.org/resource/Multiplayer_video_game",70,72
"http://dbpedia.org/resource/Invisible,_Inc.","Invisible, Inc.","http://dbpedia.org/resource/Klei_Entertainment","http://dbpedia.org/resource/Klei_Entertainment",2015-05-12,"https://www.kleientertainment.com/games/invisible-inc","http://dbpedia.org/resource/Single-player_video_game",85.0,82
"http://dbpedia.org/resource/Bloodborne","Bloodborne","http://dbpedia.org/resource/FromSoftware","http://dbpedia.org/resource/Sony_Computer_Entertainment",2015-03-24,"https://www.playstation.com/en-us/games/bloodborne-ps4/","http://dbpedia.org/resource/Multiplayer_video_game",91.0,92
"http://dbpedia.org/resource/New_Super_Mario_Bros._U","New Super Mario Bros. U","http://dbpedia.org/resource/Nintendo_Entertainment_Analysis_&_Development","http://dbpedia.org/resource/Nintendo",2012-11-18,"http://newsupermariobrosu.nintendo.com","http://dbpedia.org/resource/Multiplayer_video_game",91.0,84
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","Injustice: Gods Among Us","http://dbpedia.org/resource/NetherRealm_Studios","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment",2013-04-16,"http://www.injustice.com/","http://dbpedia.org/resource/Multiplayer_video_game",82.0,69
"http://dbpedia.org/resource/Marvel_vs._Capcom_3:_Fate_of_Two_Worlds","Marvel vs. Capcom 3: Fate of Two Worlds","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2017-02-11,"http://www.capcom.co.jp/blog/mvsc3/","http://dbpedia.org/resource/Multiplayer_video_game",85.0,84
"http://dbpedia.org/resource/Haunting_Ground","Haunting Ground","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2005-04-21,"http://www.capcom.com/hauntingground/","http://dbpedia.org/resource/Single-player_video_game",77.0,67
"http://dbpedia.org/resource/The_Castle_Doctrine","The Castle Doctrine","http://dbpedia.org/resource/Jason_Rohrer","http://dbpedia.org/resource/Jason_Rohrer",2014-01-29,"http://thecastledoctrine.net/","http://dbpedia.org/resource/Massively_multiplayer_online_game",45.0,58
"http://dbpedia.org/resource/Steel_Diver","Steel Diver","http://dbpedia.org/resource/Nintendo_EAD","http://dbpedia.org/resource/Nintendo",2012-05-11,"http://steeldiver.nintendo.com/","http://dbpedia.org/resource/Multiplayer",70,58
"http://dbpedia.org/resource/Under_the_Skin_(video_game)","Under the Skin (video game)","http://dbpedia.org/resource/Capcom_Production_Studio_4","http://dbpedia.org/resource/Capcom",2012-10-04,"http://www.capcom.co.jp/panic/english.html","http://dbpedia.org/resource/Multiplayer",60,55
"http://dbpedia.org/resource/Time_Hollow","Time Hollow","http://dbpedia.org/resource/Tenky","http://dbpedia.org/resource/Konami",1923-09-08,"http://www.konami.jp/time_hollow","http://dbpedia.org/resource/Single-player_video_game",70,64
"http://dbpedia.org/resource/Valkyrie_Profile:_Covenant_of_the_Plume","Valkyrie Profile: Covenant of the Plume","http://dbpedia.org/resource/Tri-Ace","http://dbpedia.org/resource/Square_Enix",2016-03-08,"http://na.square-enix.com/vpcp","http://dbpedia.org/resource/Single-player",85.0,74
"http://dbpedia.org/resource/WildStar_(video_game)","WildStar (video game)","http://dbpedia.org/resource/Carbine_Studios","http://dbpedia.org/resource/NCSOFT",2014-06-03,"http://www.wildstar-online.com/","http://dbpedia.org/resource/Massively_multiplayer_online_game",87.0,82
"http://dbpedia.org/resource/The_Legend_of_Zelda:_Ocarina_of_Time_3D","The Legend of Zelda: Ocarina of Time 3D","http://dbpedia.org/resource/Grezzo","http://dbpedia.org/resource/Nintendo",2011-06-16,"http://www.zelda.com/ocarina3d/","http://dbpedia.org/resource/Single-player_video_game",95.0,94
"http://dbpedia.org/resource/NBA_2K10","NBA 2K10","http://dbpedia.org/resource/Visual_Concepts","http://dbpedia.org/resource/2K_Sports",1927-11-09,"http://www.2ksports.com/games/nba2k10","http://dbpedia.org/resource/Multiplayer_video_game",85.0,82
"http://dbpedia.org/resource/BioShock_2","BioShock 2","http://dbpedia.org/resource/2K_Marin","http://dbpedia.org/resource/2K_Games",2016-09-16,"http://www.bioshock2game.com/","http://dbpedia.org/resource/Multiplayer",91.0,88
"http://dbpedia.org/resource/FlingSmash","FlingSmash","http://dbpedia.org/resource/Artoon","http://dbpedia.org/resource/Nintendo",2019-11-10,"http://flingsmash.com/","http://dbpedia.org/resource/Multiplayer_video_game",40,48
"http://dbpedia.org/resource/Super_Smash_Bros._Brawl","Super Smash Bros. Brawl","http://dbpedia.org/resource/Game_Arts","http://dbpedia.org/resource/Nintendo",1926-06-08,"http://www.smashbros.com/wii/en_us/index.html","http://dbpedia.org/resource/Multiplayer_video_game",95.0,93
"http://dbpedia.org/resource/Crisis_Core:_Final_Fantasy_VII","Crisis Core: Final Fantasy VII","http://dbpedia.org/resource/Square_Enix","http://dbpedia.org/resource/Square_Enix",2007-09-13,"http://www.crisiscore.com/","http://dbpedia.org/resource/Single-player_video_game",85.0,83
"http://dbpedia.org/resource/Silent_Hill:_Downpour","Silent Hill: Downpour","http://dbpedia.org/resource/Vatra_Games","http://dbpedia.org/resource/Konami_Digital_Entertainment",2012-03-13,"http://www.konami.jp/gs/game/shdp/","http://dbpedia.org/resource/Single-player_video_game",45.0,64
"http://dbpedia.org/resource/Crysis_3","Crysis 3","http://dbpedia.org/resource/Crytek","http://dbpedia.org/resource/Electronic_Arts",2013-02-19,"http://www.crysis.com/crysis-3","http://dbpedia.org/resource/Multiplayer_video_game",85.0,76
"http://dbpedia.org/resource/Ratchet_&_Clank:_Up_Your_Arsenal","Ratchet & Clank: Up Your Arsenal","http://dbpedia.org/resource/Insomniac_Games","http://dbpedia.org/resource/Sony_Computer_Entertainment",2012-11-04,"https://www.insomniacgames.com/games/ratchet-clank-up-your-arsenal/","http://dbpedia.org/resource/Multiplayer_video_game",96.0,91
"http://dbpedia.org/resource/Wii_Music","Wii Music","http://dbpedia.org/resource/Nintendo_Entertainment_Analysis_&_Development","http://dbpedia.org/resource/Nintendo",2008-10-16,"http://www.wiimusic.com","http://dbpedia.org/resource/Multiplayer_video_game",50,63
"http://dbpedia.org/resource/Mario_Tennis:_Power_Tour","Mario Tennis: Power Tour","http://dbpedia.org/resource/Camelot_Software_Planning","http://dbpedia.org/resource/Nintendo",2005-09-13,"https://www.nintendo.co.jp/n08/btmj/index.html","http://dbpedia.org/resource/Multiplayer",90,81
"http://dbpedia.org/resource/Code_Name:_S.T.E.A.M.","Code Name: S.T.E.A.M.","http://dbpedia.org/resource/Intelligent_Systems","http://dbpedia.org/resource/Nintendo",2015-03-13,"http://codenamesteam.nintendo.com/","http://dbpedia.org/resource/Multiplayer_video_game",79.0,70
"http://dbpedia.org/resource/Yakuza_(video_game)","Yakuza (video game)","http://dbpedia.org/resource/Sega","http://dbpedia.org/resource/Sega",2005-12-08,"http://yakuza.sega.com/en/game-info/yakuza1/yakuza1-ps3/","http://dbpedia.org/resource/Single_player_video_game",82.0,75
"http://dbpedia.org/resource/Pokémon_Dash","Pokémon Dash","http://dbpedia.org/resource/Ambrella","http://dbpedia.org/resource/The_Pokémon_Company",2004-12-02,"http://dash.pokemon-games.com/","http://dbpedia.org/resource/Multiplayer_video_game",50,46
"http://dbpedia.org/resource/Hitman_Go","Hitman Go","http://dbpedia.org/resource/Square_Enix_Montréal","http://dbpedia.org/resource/Square_Enix",2014-04-17,"http://www.hitmango.com/","http://dbpedia.org/resource/Single-player_video_game",82.0,81
"http://dbpedia.org/resource/Shadow_Assault:_Tenchu","Shadow Assault: Tenchu","http://dbpedia.org/resource/FromSoftware","http://dbpedia.org/resource/FromSoftware",2008-10-08,"http://www.tenchu.net/sat/","http://dbpedia.org/resource/Multiplayer_video_game",47.0,46
"http://dbpedia.org/resource/Project_X_Zone_2","Project X Zone 2","http://dbpedia.org/resource/Monolith_Soft","http://dbpedia.org/resource/Bandai_Namco_Entertainment",2015-11-12,"http://pxz2.bn-ent.net/","http://dbpedia.org/resource/Single-player_video_game",65.0,73
"http://dbpedia.org/resource/Azure_Striker_Gunvolt","Azure Striker Gunvolt","http://dbpedia.org/resource/Inti_Creates","http://dbpedia.org/resource/Inti_Creates",1929-08-14,"http://gunvolt.com/en/","http://dbpedia.org/resource/Single-player_video_game",78.0,77
"http://dbpedia.org/resource/Konductra","Konductra","http://dbpedia.org/resource/OeFun","http://dbpedia.org/resource/O~3_Entertainment",2006-10-31,"http://www.konductra.com","http://dbpedia.org/resource/Multiplayer_online_game",65.0,60
"http://dbpedia.org/resource/Shadow_Blade","Shadow Blade","http://deadmage.com/","http://crescentmoongames.com/",2014-01-16,"http://deadmage.com/shadowblade/index.html","http://dbpedia.org/resource/Single-player",800,81
"http://dbpedia.org/resource/ESPN_College_Hoops_2K5","ESPN College Hoops 2K5","http://dbpedia.org/resource/Visual_Concepts","http://dbpedia.org/resource/Sega",2004-11-17,"http://2ksports.com/games/choops2k5/","http://dbpedia.org/resource/Single_player",88.0,86
"http://dbpedia.org/resource/Dead_or_Alive_Xtreme_Beach_Volleyball","Dead or Alive Xtreme Beach Volleyball","http://dbpedia.org/resource/Team_Ninja","http://dbpedia.org/resource/Tecmo",2003-01-22,"https://web.archive.org/web/20100227100434/http:/www.tecmo.co.jp/teamninja/product_bv.htm","http://dbpedia.org/resource/Multiplayer_video_game",92.0,73
"http://dbpedia.org/resource/Resistance_2","Resistance 2","http://dbpedia.org/resource/Insomniac_Games","http://dbpedia.org/resource/Sony_Computer_Entertainment",2013-11-08,"http://resistance-game.com/","http://dbpedia.org/resource/Multiplayer_video_game",95.0,87
"http://dbpedia.org/resource/Dragon's_Dogma","Dragon's Dogma","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2012-05-22,"http://www.dragonsdogma.com/","http://dbpedia.org/resource/Single-player_video_game",75.0,75
"http://dbpedia.org/resource/Ratchet_&_Clank:_Going_Commando","Ratchet & Clank: Going Commando","http://dbpedia.org/resource/Insomniac_Games","http://dbpedia.org/resource/Sony_Computer_Entertainment",1921-11-03,"https://www.insomniacgames.com/games/ratchet-clank-going-commando/","http://dbpedia.org/resource/Single-player_video_game",94.0,90
"http://dbpedia.org/resource/Divinity:_Dragon_Commander","Divinity: Dragon Commander","http://dbpedia.org/resource/Larian_Studios","http://dbpedia.org/resource/Larian_Studios",2013-08-06,"http://www.divinitydragoncommander.com/","http://dbpedia.org/resource/Multiplayer_video_game",78.0,76
"http://dbpedia.org/resource/Star_Wars:_Battlefront_(2004_video_game)","Star Wars: Battlefront (2004 video game)","http://dbpedia.org/resource/Pandemic_Studios","http://dbpedia.org/resource/LucasArts",2004-09-21,"http://www.lucasarts.com/games/swbattlefront/","http://dbpedia.org/resource/Multiplayer_video_game",75.0,76
"http://dbpedia.org/resource/Dust_514","Dust 514","http://dbpedia.org/resource/CCP_Games","http://dbpedia.org/resource/Sony_Computer_Entertainment",2013-05-14,"http://www.dust514.com","http://dbpedia.org/resource/Multiplayer_video_game",58.0,59
"http://dbpedia.org/resource/Mario_Golf:_Advance_Tour","Mario Golf: Advance Tour","http://dbpedia.org/resource/Camelot_Software_Planning","http://dbpedia.org/resource/Nintendo",1922-06-04,"https://web.archive.org/web/20070826224508/http:/www.mario-golf.com/","http://dbpedia.org/resource/Multiplayer_game",95.0,84
"http://dbpedia.org/resource/Mega_Man_X6","Mega Man X6","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2001-11-29,"http://www.capcom.co.jp/newproducts/consumer/psrockx6/","http://dbpedia.org/resource/Single-player_video_game",80,65
"http://dbpedia.org/resource/Killing_Floor_(video_game)","Killing Floor (video game)","http://dbpedia.org/resource/Tripwire_Interactive","http://dbpedia.org/resource/Tripwire_Interactive",2009-05-14,"http://www.killingfloorthegame.com","http://dbpedia.org/resource/Multiplayer_video_game",75.0,72
"http://dbpedia.org/resource/MindJack","MindJack","http://dbpedia.org/resource/Feelplus","http://dbpedia.org/resource/Square_Enix",2011-01-18,"http://www.mindjackgame.com","http://dbpedia.org/resource/Cooperative_gameplay",40,43
"http://dbpedia.org/resource/Pikmin","Pikmin","http://dbpedia.org/resource/Nintendo_Entertainment_Analysis_&_Development","http://dbpedia.org/resource/Nintendo",1926-02-09,"http://www.pikmin.com/","http://dbpedia.org/resource/Single-player_video_game",91.0,77
"http://dbpedia.org/resource/Killzone:_Mercenary","Killzone: Mercenary","http://dbpedia.org/resource/Guerrilla_Cambridge","http://dbpedia.org/resource/Sony_Computer_Entertainment",2013-09-04,"https://mercenary.killzone.com/","http://dbpedia.org/resource/Multiplayer_video_game",80,78
"http://dbpedia.org/resource/Blinx_2","Blinx 2","http://dbpedia.org/resource/Artoon","http://dbpedia.org/resource/Microsoft_Game_Studios",2004-11-16,"http://web.archive.org/web/20080220063749/http:/www.xbox.com/en-us/blinx2/","http://dbpedia.org/resource/Single_player",79.0,68
"http://dbpedia.org/resource/Gears_of_War_2","Gears of War 2","http://dbpedia.org/resource/Epic_Games","http://dbpedia.org/resource/Microsoft_Game_Studios",2008-11-07,"http://gearsofwar.com/","http://dbpedia.org/resource/Multiplayer",95.0,93
"http://dbpedia.org/resource/Silent_Hill:_Origins","Silent Hill: Origins","http://dbpedia.org/resource/Climax_Studios","http://dbpedia.org/resource/Konami_Digital_Entertainment",2007-11-06,"http://www.konami.jp/gs/game/sh0/?ref=sh_ptl","http://dbpedia.org/resource/Single-player_video_game",70,70
"http://dbpedia.org/resource/Microsoft_Flight_Simulator_X","Microsoft Flight Simulator X","http://dbpedia.org/resource/ACES_Studios","http://dbpedia.org/resource/Microsoft",2007-10-23,"https://web.archive.org/web/20160104080755/http:/www.microsoft.com/games/flightsimulatorx/","http://dbpedia.org/resource/Single_player",70,80
"http://dbpedia.org/resource/Forza_Horizon_3","Forza Horizon 3","http://dbpedia.org/resource/Playground_Games","http://dbpedia.org/resource/Microsoft_Studios",2016-09-27,"http://forzamotorsport.net/","http://dbpedia.org/resource/Multiplayer_video_game",95.0,86
"http://dbpedia.org/resource/Silent_Hunter_III","Silent Hunter III","http://dbpedia.org/resource/Ubisoft_Romania","http://dbpedia.org/resource/Ubisoft",2018-03-05,"http://www.silenthunteriii.com/","http://dbpedia.org/resource/Single_player",88.0,90
"http://dbpedia.org/resource/Army_of_Two:_The_40th_Day","Army of Two: The 40th Day","http://dbpedia.org/resource/EA_Montreal","http://dbpedia.org/resource/Electronic_Arts",2010-01-12,"http://www.armyoftwo.com/home.action","http://dbpedia.org/resource/Multiplayer_video_game",85.0,49
"http://dbpedia.org/resource/Kinectimals","Kinectimals","http://dbpedia.org/resource/Frontier_Developments","http://dbpedia.org/resource/Microsoft_Game_Studios",2010-11-10,"http://marketplace.xbox.com/en-US/Product/Kinectimals/66acd000-77fe-1000-9115-d8024d5308b3","http://dbpedia.org/resource/Single-player",70,74
"http://dbpedia.org/resource/Big_Mutha_Truckers","Big Mutha Truckers","http://dbpedia.org/resource/Eutechnyx","http://dbpedia.org/resource/Empire_Interactive",2002-11-27,"http://www.bigmuthatruckers.com","http://dbpedia.org/resource/Single-player_video_game",50,48
"http://dbpedia.org/resource/Cities_XL_2011","Cities XL 2011","http://dbpedia.org/resource/Focus_Home_Interactive","http://dbpedia.org/resource/Focus_Home_Interactive",2010-10-14,"http://www2.citiesxl.com/","http://dbpedia.org/resource/Single-player",70,70
"http://dbpedia.org/resource/Sly_Cooper_and_the_Thievius_Raccoonus","Sly Cooper and the Thievius Raccoonus","http://dbpedia.org/resource/Sucker_Punch_Productions","http://dbpedia.org/resource/Sony_Computer_Entertainment",2002-09-23,"http://us.playstation.com/games/sly-cooper-and-the-thievius-raccoonus-ps2.html","http://dbpedia.org/resource/Single-player_video_game",85.0,86
"http://dbpedia.org/resource/Borderlands_2","Borderlands 2","http://dbpedia.org/resource/Gearbox_Software","http://dbpedia.org/resource/2K_Games",1930-05-14,"https://borderlandsthegame.com/game/borderlands-2","http://dbpedia.org/resource/Multiplayer_video_game",90,64
"http://dbpedia.org/resource/Gran_Turismo_4","Gran Turismo 4","http://dbpedia.org/resource/Polyphony_Digital","http://dbpedia.org/resource/Sony_Computer_Entertainment",1922-02-04,"http://us.gran-turismo.com/us/products/gt4/","http://dbpedia.org/resource/Two_player_game",95.0,89
"http://dbpedia.org/resource/The_Lego_Movie_Videogame","The Lego Movie Videogame","http://dbpedia.org/resource/TT_Fusion","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment",2014-02-07,"http://www.lego.com/en-us/movie/videogame/game","http://dbpedia.org/resource/Multiplayer_video_game",65.0,69
"http://dbpedia.org/resource/Age_of_Empires_(video_game)","Age of Empires (video game)","http://dbpedia.org/resource/Ensemble_Studios","http://dbpedia.org/resource/Microsoft",1997-10-15,"http://www.ageofempires.com/","http://dbpedia.org/resource/Multiplayer_video_game",70,83
"http://dbpedia.org/resource/The_World_Ends_with_You","The World Ends with You","http://dbpedia.org/resource/Square_Enix","http://dbpedia.org/resource/Square_Enix",2018-04-07,"http://theworldendswithyou.com/","http://dbpedia.org/resource/Multiplayer",90,88
"http://dbpedia.org/resource/Need_for_Speed:_Most_Wanted_(2005_video_game)","Need for Speed: Most Wanted (2005 video game)","http://dbpedia.org/resource/EA_Black_Box","http://dbpedia.org/resource/Electronic_Arts",2005-11-11,"http://www.ea.com/need-for-speed-most-wanted","http://dbpedia.org/resource/Multiplayer_video_game",85.0,45
"http://dbpedia.org/resource/The_Legend_of_Zelda:_A_Link_Between_Worlds","The Legend of Zelda: A Link Between Worlds","http://dbpedia.org/resource/Nintendo_Entertainment_Analysis_&_Development","http://dbpedia.org/resource/Nintendo",2013-11-22,"http://zelda.com/link-between-worlds/","http://dbpedia.org/resource/Single-player_video_game",94.0,91
"http://dbpedia.org/resource/Mega_Man_Battle_Network_4","Mega Man Battle Network 4","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",1927-06-03,"http://www.capcom.co.jp/rockmanexe/","http://dbpedia.org/resource/Multiplayer_video_game",65.0,67
"http://dbpedia.org/resource/Ghost_Trick:_Phantom_Detective","Ghost Trick: Phantom Detective","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2010-12-16,"http://www.capcom.co.jp/ghosttrick/","http://dbpedia.org/resource/Single-player_video_game",85.0,83
"http://dbpedia.org/resource/Onimusha_2:_Samurai's_Destiny","Onimusha 2: Samurai's Destiny","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",1927-08-02,"http://www.capcom.co.jp/oni-musha/onimusha2/","http://dbpedia.org/resource/Single-player",89.0,84
"http://dbpedia.org/resource/Tom_Clancy's_Ghost_Recon_Phantoms","Tom Clancy's Ghost Recon Phantoms","http://dbpedia.org/resource/Ubisoft_Singapore","http://dbpedia.org/resource/Ubisoft",2012-08-15,"http://www.ghostreconphantoms.com/","http://dbpedia.org/resource/Multiplayer_video_game",75.0,70
"http://dbpedia.org/resource/Metroid_Prime_Hunters","Metroid Prime Hunters","http://dbpedia.org/resource/Nintendo_Software_Technology","http://dbpedia.org/resource/Nintendo",2006-03-20,"http://web.archive.org/web/20081217015534/http:/metroidhunters.com/launch/index.jsp","http://dbpedia.org/resource/Multiplayer",90,85
"http://dbpedia.org/resource/Need_for_Speed:_World","Need for Speed: World","http://dbpedia.org/resource/EA_Singapore","http://dbpedia.org/resource/Electronic_Arts",2010-07-20,"http://world.needforspeed.com/","http://dbpedia.org/resource/Multiplayer_video_game",60,62
"http://dbpedia.org/resource/Dragon_Quest_IX","Dragon Quest IX","http://dbpedia.org/resource/Square_Enix","http://dbpedia.org/resource/Nintendo",2011-07-09,"http://dragonquest9.nintendo.com/","http://dbpedia.org/resource/Multiplayer_game",80,87
"http://dbpedia.org/resource/Torchlight","Torchlight","http://dbpedia.org/resource/Runic_Games","http://dbpedia.org/resource/Perfect_World_(company)",2009-10-27,"http://www.torchlightgame.com/","http://dbpedia.org/resource/Single-player_video_game",86.0,81
"http://dbpedia.org/resource/Tom_Clancy's_Ghost_Recon:_Future_Soldier","Tom Clancy's Ghost Recon: Future Soldier","http://dbpedia.org/resource/Ubisoft_Paris","http://dbpedia.org/resource/Ubisoft",2012-05-22,"http://www.ghostrecon.com/","http://dbpedia.org/resource/Multiplayer_video_game",85.0,71
"http://dbpedia.org/resource/Shantae_and_the_Pirate's_Curse","Shantae and the Pirate's Curse","http://dbpedia.org/resource/WayForward_Technologies","http://dbpedia.org/resource/Rising_Star_Games",2014-10-23,"https://wayforward.com/games/shantae-and-the-pirates-curse","http://dbpedia.org/resource/Single-player_video_game",85.0,82
"http://dbpedia.org/resource/Empire:_Total_War","Empire: Total War","http://dbpedia.org/resource/Creative_Assembly","http://dbpedia.org/resource/Sega",2009-03-03,"http://www.sega.co.uk/games/?t=EnglishUK&g=563","http://dbpedia.org/resource/Multiplayer_video_game",95.0,90
